FILENAME	REAL_LABEL	PREDICTED_LABELS
/home/webvalley/deepLearning/data/images/datasets_new/so1/late/so1_L_l_b_002.jpg	2	6.8685876613e-05;7.84895382822e-05;0.506762802601
/home/webvalley/deepLearning/data/images/datasets_new/so1/late/so1_L_l_b_003.jpg	2	6.72747119097e-05;7.75015723775e-05;0.50571256876
/home/webvalley/deepLearning/data/images/datasets_new/so1/late/so1_L_l_b_001.jpg	2	6.96373754181e-05;7.50565886847e-05;0.503906309605
/home/webvalley/deepLearning/data/images/datasets_new/so1/late/so1_V_l_b_003.jpg	2	6.47906126687e-05;8.63374807523e-05;0.514971554279
/home/webvalley/deepLearning/data/images/datasets_new/so1/late/so1_V_l_b_002.jpg	2	7.48899401515e-05;8.52875964483e-05;0.386176377535
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_001.jpg	0	0.582103550434;0.000103434962512;0.000115595386887
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_003.jpg	0	0.560867190361;9.52584741754e-05;0.000119515570987
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_b_003.jpg	0	0.582978546619;9.97412280412e-05;0.000117018542369
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_b_001.jpg	0	0.57995390892;9.54121060204e-05;0.000120441807667
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_004.jpg	0	0.581939518452;0.000103689046227;0.000115320886835
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_005.jpg	0	0.585716784;9.71457993728e-05;0.000119150470709
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_007.jpg	0	0.578590393066;9.334985225e-05;0.000121892873722
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_b_008.jpg	0	0.581810832024;9.74656504695e-05;0.00011929491302
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_b_001.jpg	0	0.587647974491;9.77827367024e-05;0.000120144854009
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_b_003.jpg	0	0.593180775642;0.000105553874164;0.000112245441414
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_b_004.jpg	0	0.593684136868;9.98663017526e-05;0.000119127478683
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_b_006.jpg	0	0.582383930683;0.000102467136458;0.000113826557936
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_b_002.jpg	0	0.584119260311;9.97491442831e-05;0.000116850438644
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_b_001.jpg	0	0.589994847775;0.000102444304503;0.000114354348625
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_b_004.jpg	0	0.601883411407;0.0001022429351;0.000113862071885
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_b_002.jpg	0	0.589677095413;0.000104203172668;0.000115295202704
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_g_002.jpg	0	0.570370852947;0.000123798745335;9.84895013971e-05
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_g_001.jpg	0	0.571450591087;0.000112405061373;0.000103663565824
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_g_001.jpg	0	0.572682201862;0.000115915820061;0.000110257533379
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_g_002.jpg	0	0.569541931152;0.000118133015349;0.000110088221845
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_gb_001.jpg	0	0.573377668858;0.000106455052446;0.000108169675514
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_gb_001.jpg	0	0.532313704491;0.000105260842247;0.000143529483466
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_gb_001.jpg	0	0.595583498478;0.000102711310319;0.000113957845315
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_gb_001.jpg	0	0.60051214695;0.000107704669063;0.000105082472146
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_031.jpg	0	0.588750898838;0.000112162982987;0.000102334881376
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_056.jpg	0	0.592388272285;0.000107102743641;0.000106829415017
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_053.jpg	0	0.586198568344;0.000109280750621;0.000101653109596
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_034.jpg	0	0.587691903114;0.000109890264866;0.00010171374015
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_013.jpg	0	0.587410986423;0.000109175569378;0.000102860569314
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_021.jpg	0	0.548756718636;0.000119517164421;0.000102664271253
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_026.jpg	0	0.580572545528;0.000101915087726;0.000107804662548
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_003.jpg	0	0.588934242725;0.000101499164884;0.000109190143121
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_027.jpg	0	0.585921347141;0.000100230674434;0.000110406515887
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_097.jpg	0	0.588934183121;9.98260438791e-05;0.000111600587843
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_055.jpg	0	0.587466597557;0.000109116255771;0.000104244652903
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_043.jpg	0	0.584361076355;0.000111884713988;9.93939538603e-05
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_081.jpg	0	0.584514558315;0.000101682882814;0.000109898261144
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_018.jpg	0	0.583619236946;0.000102455349406;0.000107048595964
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_033.jpg	0	0.589535057545;0.00010520840442;0.000106673054688
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_029.jpg	0	0.583121359348;0.00010578736692;0.000103165744804
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_095.jpg	0	0.575038552284;0.000108177184302;0.000103904407297
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_006.jpg	0	0.574463665485;0.000103455953649;0.000110030385258
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_074.jpg	0	0.583708643913;0.000104531747638;0.000104627550172
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_075.jpg	0	0.584870874882;0.000103605059849;0.000107560044853
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_022.jpg	0	0.590185284615;0.000104919585283;0.000107304331323
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_037.jpg	0	0.571965634823;0.000134245914523;9.25454151002e-05
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_010.jpg	0	0.583708643913;0.000104531747638;0.000104627550172
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_010.jpg	0	0.585711658001;0.000104520971945;0.000106632520328
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_003.jpg	0	0.574780464172;0.000116299990623;0.000100646117062
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_011.jpg	0	0.584870874882;0.000103605059849;0.000107560044853
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_080.jpg	0	0.583374202251;0.000106045772554;0.000105230232293
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_045.jpg	0	0.589254379272;0.000115680530143;0.00010031995771
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_016.jpg	0	0.582242071629;0.000112114277727;0.000103718048194
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_036.jpg	0	0.590926408768;0.000112842477392;0.000101912737591
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_035.jpg	0	0.573375582695;9.78670504992e-05;0.000109709777462
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_044.jpg	0	0.58362197876;9.94716247078e-05;0.000108673746581
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_036.jpg	0	0.579543888569;0.000115239963634;0.000105231833004
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_026.jpg	0	0.560077607632;9.56582516665e-05;0.000112151479698
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_015.jpg	0	0.583839476109;0.000100502868008;0.000107538078737
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_054.jpg	0	0.583910703659;9.76560113486e-05;0.000111695051601
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_018.jpg	0	0.589105367661;0.000102868732938;0.000107971805846
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_051.jpg	0	0.585094809532;0.000113392910862;0.000103659040178
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_067.jpg	0	0.588934242725;0.000101499164884;0.000109190143121
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_084.jpg	0	0.579118669033;0.000101615762105;0.000105561761302
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_049.jpg	0	0.589894175529;0.000107352643681;0.000104836180981
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_091.jpg	0	0.580572545528;0.000101915087726;0.000107804662548
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_030.jpg	0	0.575038552284;0.000108177184302;0.000103904407297
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_019.jpg	0	0.579118669033;0.000101615762105;0.000105561761302
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_033.jpg	0	0.584840416908;0.000103076788946;0.000107949759695
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_009.jpg	0	0.587532818317;0.000104367369204;0.000105862563942
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_061.jpg	0	0.578970134258;9.84137514024e-05;0.000109852575406
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_031.jpg	0	0.584342956543;0.000102629266621;0.000108558167994
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_088.jpg	0	0.588938772678;0.000102522142697;0.000108275475213
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_035.jpg	0	0.583638250828;0.000105084203824;0.000104018748971
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_002.jpg	0	0.578359186649;0.000105805265775;0.000102766520286
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_040.jpg	0	0.567872524261;0.0001045162644;0.000105390194221
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_076.jpg	0	0.589253902435;0.000100466138974;0.00011112215725
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_060.jpg	0	0.584039151669;9.99993353616e-05;0.000109173110104
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_082.jpg	0	0.585632741451;0.000103972561192;0.000107232292066
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_078.jpg	0	0.589242994785;0.000105080594949;0.00010615256906
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_041.jpg	0	0.589916825294;0.000111258996185;0.000102883896034
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_005.jpg	0	0.582158625126;0.000100173121609;0.000108570508019
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_001.jpg	0	0.584514558315;0.000101682882814;0.000109898261144
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_068.jpg	0	0.585228919983;0.000104294544144;0.000104791433841
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_064.jpg	0	0.584951877594;0.000100096149254;0.000108377425931
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_100.jpg	0	0.573375582695;9.78670504992e-05;0.000109709777462
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_001.jpg	0	0.570020318031;0.000103478661913;0.000107179293991
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_020.jpg	0	0.588771998882;0.000105011509731;0.000107293271867
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_034.jpg	0	0.589963495731;0.000104795937659;0.000107335334178
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_005.jpg	0	0.585703372955;0.000111638582894;0.000103238657175
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_062.jpg	0	0.576803267002;0.000107351297629;0.000102905658423
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_059.jpg	0	0.586317062378;9.94600632112e-05;0.000110126507934
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_083.jpg	0	0.589105367661;0.000102868732938;0.000107971805846
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_004.jpg	0	0.585228919983;0.000104294544144;0.000104791433841
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_048.jpg	0	0.584122598171;0.000102892459836;0.000105889921542
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_025.jpg	0	0.4793792665;0.000114257876703;0.000114288683108
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_028.jpg	0	0.588960886002;0.000102459271147;0.000108248714241
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_012.jpg	0	0.589253902435;0.000100466138974;0.00011112215725
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_063.jpg	0	0.59018522501;0.000102484409581;0.00010979311628
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_013.jpg	0	0.585037350655;0.000102138168586;0.000106430918095
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_021.jpg	0	0.579392671585;0.000109249485831;0.000101189289126
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_029.jpg	0	0.57465749979;0.000127353574499;0.000103698643215
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_087.jpg	0	0.590185284615;0.000104919585283;0.000107304331323
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_042.jpg	0	0.581818163395;0.000108803200419;0.000101036908745
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_039.jpg	0	0.586003303528;0.000106525156298;0.000103354592284
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_069.jpg	0	0.582158625126;0.000100173121609;0.000108570508019
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_093.jpg	0	0.588960886002;0.000102459271147;0.000108248714241
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_022.jpg	0	0.583004236221;0.000107097432192;0.000102126148704
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_099.jpg	0	0.589963495731;0.000104795937659;0.000107335334178
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_057.jpg	0	0.584997653961;0.000114334776299;0.000100090328488
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_072.jpg	0	0.588305354118;0.000101437733974;0.000109004016849
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_023.jpg	0	0.588938772678;0.000102522142697;0.000108275475213
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_092.jpg	0	0.590271413326;0.000104185339296;0.000107992091216
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_L_v_e_s_020.jpg	0	0.585683226585;0.000100578887213;0.000108329448267
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_077.jpg	0	0.585037350655;0.000102138168586;0.000106430918095
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_017.jpg	0	0.586755871773;0.000103982318251;0.000106103405415
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_L_t_e_s_065.jpg	0	0.592168152332;0.000109639964649;0.000104400758573
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_001.jpg	0	0.583625555038;0.000111186069262;0.000101607976831
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_019.jpg	0	0.589038789272;0.000101691955933;0.000108973406896
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_091.jpg	0	0.581791043282;0.000110854685772;0.000102029604022
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_005.jpg	0	0.583579957485;0.000104743863631;0.000105338447611
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_079.jpg	0	0.577821433544;0.000101773926872;0.000106820232759
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_013.jpg	0	0.5701405406;0.000106327206595;0.000102277532278
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_004.jpg	0	0.580505251884;0.000103326521639;0.000105521503428
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_041.jpg	0	0.56415438652;0.000102115154732;0.000104097845906
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_105.jpg	0	0.581279456615;0.000104001221189;0.000105470673589
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_031.jpg	0	0.588898777962;0.000100297678728;0.000110506101919
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_030.jpg	0	0.586649239063;0.000103512727947;0.000108482629003
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_113.jpg	0	0.588938355446;0.000102419806353;0.000108275824459
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_110.jpg	0	0.583444237709;0.000101966092188;0.00010746850603
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_021.jpg	0	0.577412009239;0.000106584884634;0.00010331204976
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_066.jpg	0	0.57863754034;0.00010886376549;0.000101139012258
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_120.jpg	0	0.588587999344;0.000102455080196;0.000108149157313
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_073.jpg	0	0.582007646561;0.000103594378743;0.000104791019112
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_102.jpg	0	0.580293893814;0.00011130180792;0.000100171600934
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_020.jpg	0	0.58951818943;0.00010254267545;0.000108716492832
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_077.jpg	0	0.589855134487;0.000104226943222;0.000107486841443
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_097.jpg	0	0.585581719875;0.000106546147435;0.000105699866253
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_071.jpg	0	0.587450623512;0.000101197394542;0.000108870670374
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_109.jpg	0	0.589377701283;0.000102295176475;0.000108541091322
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_089.jpg	0	0.579225361347;0.00011346698011;9.918800788e-05
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_096.jpg	0	0.581290304661;0.000104674654722;0.000104780345282
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_106.jpg	0	0.584712266922;0.000100811499578;0.000108977510536
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_028.jpg	0	0.589124262333;0.000103343874798;0.000107403109723
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_033.jpg	0	0.587475478649;9.8458454886e-05;0.000111611363536
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_034.jpg	0	0.591748118401;0.000101953162812;0.000109549917397
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_076.jpg	0	0.58780926466;0.000106000850792;0.000105956154584
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_008.jpg	0	0.576385378838;0.000105358434666;0.000103331229184
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_012.jpg	0	0.581419944763;0.000105519968201;0.000104087601358
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_003.jpg	0	0.574830889702;0.000103084013972;0.000104767132143
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_092.jpg	0	0.582644820213;0.000107005878817;0.000103975718957
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_068.jpg	0	0.584670007229;0.000104514816485;0.000104682818346
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_002.jpg	0	0.584015250206;0.000104686354462;0.000106068684545
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_024.jpg	0	0.587817132473;0.000102499237983;0.000108366832137
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_022.jpg	0	0.585830390453;0.000104047911009;0.000106912768388
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_088.jpg	0	0.582290768623;0.000107937630673;0.000103037629742
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_086.jpg	0	0.579660475254;0.000107577885501;0.00010367424693
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_043.jpg	0	0.584397792816;0.000104712504253;0.000104783888673
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_056.jpg	0	0.576666593552;0.000105344566691;0.000103773039882
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_083.jpg	0	0.568313658237;0.000101200865174;0.000108184402052
/home/webvalley/deepLearning/data/images/datasets_new/so2/validation/early/so2_V_v_e_s_015.jpg	0	0.573632955551;0.000113996116852;9.77127056103e-05
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_116.jpg	0	0.583865582943;0.000104728009319;0.000105871164124
/home/webvalley/deepLearning/data/images/datasets_new/so2/train/early/so2_V_t_e_s_008.jpg	0	0.589807212353;0.000104950100649;0.00010699484119
